"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 19, 2018","0.017709","0.017233","0.017850","0.016970","35.46K","2.76%"
"Apr 18, 2018","0.017233","0.016790","0.017283","0.016782","28.55K","2.58%"
"Apr 17, 2018","0.016800","0.015974","0.017294","0.015973","71.02K","5.17%"
"Apr 16, 2018","0.015974","0.015861","0.016052","0.015655","20.93K","0.71%"
"Apr 15, 2018","0.015861","0.015800","0.016016","0.015683","15.96K","0.47%"
"Apr 14, 2018","0.015788","0.015961","0.015980","0.015711","13.02K","-0.61%"
"Apr 13, 2018","0.015885","0.016352","0.016365","0.015878","36.53K","-3.17%"
"Apr 12, 2018","0.016405","0.017000","0.017105","0.015682","68.02K","-4.04%"
"Apr 11, 2018","0.017095","0.016645","0.017197","0.016430","30.23K","2.70%"
"Apr 10, 2018","0.016645","0.016900","0.017013","0.016597","13.77K","-1.51%"
"Apr 09, 2018","0.016900","0.016720","0.017180","0.016670","12.54K","0.48%"
"Apr 08, 2018","0.016820","0.016807","0.016894","0.016600","8.05K","0.08%"
"Apr 07, 2018","0.016807","0.017110","0.017330","0.016700","10.32K","-1.77%"
"Apr 06, 2018","0.017110","0.017513","0.017579","0.017001","13.12K","-2.01%"
"Apr 05, 2018","0.017460","0.017396","0.017730","0.017172","14.93K","0.35%"
"Apr 04, 2018","0.017399","0.018135","0.018140","0.016900","22.04K","-4.06%"
"Apr 03, 2018","0.018135","0.016916","0.018245","0.016618","24.78K","7.21%"
"Apr 02, 2018","0.016915","0.016800","0.017147","0.016631","14.56K","0.39%"
"Apr 01, 2018","0.016850","0.016670","0.017100","0.016588","13.24K","1.08%"
"Mar 31, 2018","0.016670","0.017290","0.017491","0.016661","11.33K","-3.59%"
"Mar 30, 2018","0.017290","0.016155","0.017517","0.016079","27.72K","6.73%"
"Mar 29, 2018","0.016200","0.016553","0.016683","0.015650","35.60K","-2.13%"
"Mar 28, 2018","0.016553","0.017360","0.017385","0.016510","25.33K","-4.65%"
"Mar 27, 2018","0.017360","0.018121","0.018284","0.017350","22.14K","-4.20%"
"Mar 26, 2018","0.018121","0.018902","0.019085","0.017882","25.91K","-4.13%"
"Mar 25, 2018","0.018902","0.018595","0.019100","0.018531","10.09K","1.65%"
"Mar 24, 2018","0.018595","0.019000","0.019000","0.018370","19.35K","-2.13%"
"Mar 23, 2018","0.019000","0.018778","0.019000","0.018686","12.32K","0.93%"
"Mar 22, 2018","0.018824","0.018970","0.019135","0.018650","17.86K","-0.63%"
"Mar 21, 2018","0.018943","0.019002","0.019282","0.018732","26.58K","-0.31%"
"Mar 20, 2018","0.019002","0.018849","0.019246","0.018551","45.47K","1.16%"
"Mar 19, 2018","0.018785","0.018675","0.019016","0.018500","27.83K","0.01%"
"Mar 18, 2018","0.018784","0.019300","0.019682","0.018640","41.22K","-2.68%"
"Mar 17, 2018","0.019300","0.019985","0.019995","0.019258","25.34K","-2.92%"
"Mar 16, 2018","0.019880","0.019830","0.020050","0.019507","18.29K","0.21%"
"Mar 15, 2018","0.019838","0.019540","0.020278","0.019355","40.45K","1.84%"
"Mar 14, 2018","0.019480","0.019190","0.019916","0.018902","25.40K","1.51%"
"Mar 13, 2018","0.019190","0.019528","0.019651","0.019017","16.29K","-1.72%"
"Mar 12, 2018","0.019527","0.019621","0.019960","0.019223","15.88K","-0.48%"
"Mar 11, 2018","0.019620","0.020206","0.020732","0.019610","27.28K","-2.43%"
"Mar 10, 2018","0.020110","0.020100","0.020680","0.019740","28.23K","-0.37%"
